,Molecule,OF Molecule Name,Geometry,Charge,Multiplicity,Basis Set,Number of Qubits,Method,Energy,Orbital Energies,Time
2850,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.7957957957957955]]]",0,1,sto-3g,4.0,hf,-0.5915368115906094,"[-0.12494481334810201, -0.03361691241624444]",0.03203800000000001
2851,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.7957957957957955]]]",0,1,sto-3g,4.0,mp2,-1.230482782214593,"[-0.12494481334810201, -0.03361691241624444]",0.033490000000000464
2852,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.7957957957957955]]]",0,1,sto-3g,4.0,cisd,-0.9331636997726036,"[-0.12494481334810201, -0.03361691241624444]",0.034686000000007766
2853,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.7957957957957955]]]",0,1,sto-3g,4.0,ccsd,-0.9331636994204764,"[-0.12494481334810201, -0.03361691241624444]",0.03382799999999975
2854,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.7957957957957955]]]",0,1,sto-3g,4.0,fci,-0.9331636997726038,"[-0.12494481334810201, -0.03361691241624444]",0.03293000000000745
2855,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8058058058058055]]]",0,1,sto-3g,4.0,hf,-0.5914573477499033,"[-0.1248656597687614, -0.033695932714372115]",0.0332080000000019
2856,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8058058058058055]]]",0,1,sto-3g,4.0,mp2,-1.2318068184820596,"[-0.1248656597687614, -0.033695932714372115]",0.033594000000007895
2857,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8058058058058055]]]",0,1,sto-3g,4.0,cisd,-0.9331636997328572,"[-0.1248656597687614, -0.033695932714372115]",0.03327200000001085
2858,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8058058058058055]]]",0,1,sto-3g,4.0,ccsd,-0.9331636992881157,"[-0.1248656597687614, -0.033695932714372115]",0.03394399999999109
2859,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8058058058058055]]]",0,1,sto-3g,4.0,fci,-0.933163699732857,"[-0.1248656597687614, -0.033695932714372115]",0.03423200000000293
2860,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8158158158158155]]]",0,1,sto-3g,4.0,hf,-0.5913781768587147,"[-0.1247867902573988, -0.033774673183692545]",0.033367999999995845
2861,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8158158158158155]]]",0,1,sto-3g,4.0,mp2,-1.2331311004887073,"[-0.1247867902573988, -0.033774673183692545]",0.03403399999999124
2862,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8158158158158155]]]",0,1,sto-3g,4.0,cisd,-0.9331636996954368,"[-0.1247867902573988, -0.033774673183692545]",0.0340399999999903
2863,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8158158158158155]]]",0,1,sto-3g,4.0,ccsd,-0.9331636991364833,"[-0.1247867902573988, -0.033774673183692545]",0.034456000000005815
2864,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8158158158158155]]]",0,1,sto-3g,4.0,fci,-0.9331636996954368,"[-0.1247867902573988, -0.033774673183692545]",0.035039999999995075
2865,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8258258258258255]]]",0,1,sto-3g,4.0,hf,-0.5912992969235428,"[-0.12470820305569885, -0.03385313545605452]",0.034025999999997225
2866,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8258258258258255]]]",0,1,sto-3g,4.0,mp2,-1.2344556284154815,"[-0.12470820305569885, -0.03385313545605452]",0.03321800000000508
2867,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8258258258258255]]]",0,1,sto-3g,4.0,cisd,-0.9331636996602103,"[-0.12470820305569885, -0.03385313545605452]",0.0327660000000094
2868,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8258258258258255]]]",0,1,sto-3g,4.0,ccsd,-0.9331636989604987,"[-0.12470820305569885, -0.03385313545605452]",0.03397999999999968
2869,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8258258258258255]]]",0,1,sto-3g,4.0,fci,-0.9331636996602101,"[-0.12470820305569885, -0.03385313545605452]",0.03357800000000566
2870,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8358358358358355]]]",0,1,sto-3g,4.0,hf,-0.5912207059752999,"[-0.12462989642408824, -0.03393132114805368]",0.033315999999999235
2871,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8358358358358355]]]",0,1,sto-3g,4.0,mp2,-1.2357804024238714,"[-0.12462989642408824, -0.03393132114805368]",0.03322800000000825
2872,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8358358358358355]]]",0,1,sto-3g,4.0,cisd,-0.9331636996270548,"[-0.12462989642408824, -0.03393132114805368]",0.03282200000001012
2873,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8358358358358355]]]",0,1,sto-3g,4.0,ccsd,-0.9331636976576021,"[-0.12462989642408824, -0.03393132114805368]",0.034484000000006176
2874,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8358358358358355]]]",0,1,sto-3g,4.0,fci,-0.9331636996270553,"[-0.12462989642408824, -0.03393132114805368]",0.034148000000001844
2875,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8458458458458455]]]",0,1,sto-3g,4.0,hf,-0.5911424020688943,"[-0.1245518686414416, -0.03400923186123236]",0.0337379999999996
2876,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8458458458458455]]]",0,1,sto-3g,4.0,mp2,-1.2371054226560059,"[-0.1245518686414416, -0.03400923186123236]",0.033339999999995484
2877,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8458458458458455]]]",0,1,sto-3g,4.0,cisd,-0.9331636995958525,"[-0.1245518686414416, -0.03400923186123236]",0.0332300000000032
2878,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8458458458458455]]]",0,1,sto-3g,4.0,ccsd,-0.9331636986494805,"[-0.1245518686414416, -0.03400923186123236]",0.034002000000000976
2879,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8458458458458455]]]",0,1,sto-3g,4.0,fci,-0.9331636995958525,"[-0.1245518686414416, -0.03400923186123236]",0.03343000000000984
2880,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8558558558558556]]]",0,1,sto-3g,4.0,hf,-0.5910643832828295,"[-0.1244741180047989, -0.034086869182285706]",0.033668000000005804
2881,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8558558558558556]]]",0,1,sto-3g,4.0,mp2,-1.2384306892349497,"[-0.1244741180047989, -0.034086869182285706]",0.034304000000005885
2882,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8558558558558556]]]",0,1,sto-3g,4.0,cisd,-0.9331636995664917,"[-0.1244741180047989, -0.034086869182285706]",0.03325199999999029
2883,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8558558558558556]]]",0,1,sto-3g,4.0,ccsd,-0.9331636983910139,"[-0.1244741180047989, -0.034086869182285706]",0.032655999999988694
2884,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.8558558558558556]]]",0,1,sto-3g,4.0,fci,-0.9331636995664917,"[-0.1244741180047989, -0.034086869182285706]",0.03308199999999317
2885,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.865865865865866]]]",0,1,sto-3g,4.0,hf,-0.5909866477188013,"[-0.12439664282908303, -0.03416423468325744]",0.032711999999989416
2886,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.865865865865866]]]",0,1,sto-3g,4.0,mp2,-1.2397562022648125,"[-0.12439664282908303, -0.03416423468325744]",0.03400600000000509
2887,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.865865865865866]]]",0,1,sto-3g,4.0,cisd,-0.9331636995388668,"[-0.12439664282908303, -0.03416423468325744]",0.03388600000000963
2888,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.865865865865866]]]",0,1,sto-3g,4.0,ccsd,-0.9331636978682567,"[-0.12439664282908303, -0.03416423468325744]",0.03350799999999765
2889,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.865865865865866]]]",0,1,sto-3g,4.0,fci,-0.9331636995388668,"[-0.12439664282908303, -0.03416423468325744]",0.033264000000002625
2890,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.875875875875876]]]",0,1,sto-3g,4.0,hf,-0.5909091935013083,"[-0.12431944144682266, -0.0342413299217334]",0.0342239999999947
2891,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.875875875875876]]]",0,1,sto-3g,4.0,mp2,-1.2410819618309845,"[-0.12431944144682266, -0.0342413299217334]",0.03386400000000833
2892,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.875875875875876]]]",0,1,sto-3g,4.0,cisd,-0.9331636995128786,"[-0.12431944144682266, -0.0342413299217334]",0.03594200000000569
2893,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.875875875875876]]]",0,1,sto-3g,4.0,ccsd,-0.9331636947493884,"[-0.12431944144682266, -0.0342413299217334]",0.03327600000000075
2894,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.875875875875876]]]",0,1,sto-3g,4.0,fci,-0.9331636995128786,"[-0.12431944144682266, -0.0342413299217334]",0.03387800000000141
2895,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.885885885885886]]]",0,1,sto-3g,4.0,hf,-0.5908320187772688,"[-0.12424251220788182, -0.034318156441034614]",0.032629999999997494
2896,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.885885885885886]]]",0,1,sto-3g,4.0,mp2,-1.2424079680003355,"[-0.12424251220788182, -0.034318156441034614]",0.0327920000000006
2897,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.885885885885886]]]",0,1,sto-3g,4.0,cisd,-0.9331636994884356,"[-0.12424251220788182, -0.034318156441034614]",0.033520000000009986
2898,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.885885885885886]]]",0,1,sto-3g,4.0,ccsd,-0.933163697265611,"[-0.12424251220788182, -0.034318156441034614]",0.03360600000000602
2899,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.885885885885886]]]",0,1,sto-3g,4.0,fci,-0.9331636994884356,"[-0.12424251220788182, -0.034318156441034614]",0.03437599999999463
2900,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.895895895895896]]]",0,1,sto-3g,4.0,hf,-0.5907551217156382,"[-0.12416585347919451, -0.034394715770408486]",0.034226000000003864
2901,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.895895895895896]]]",0,1,sto-3g,4.0,mp2,-1.2437342208214095,"[-0.12416585347919451, -0.034394715770408486]",0.03342200000000162
2902,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.895895895895896]]]",0,1,sto-3g,4.0,cisd,-0.933163699465446,"[-0.12416585347919451, -0.034394715770408486]",0.03299199999999303
2903,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.895895895895896]]]",0,1,sto-3g,4.0,ccsd,-0.9331636967293229,"[-0.12416585347919451, -0.034394715770408486]",0.03338400000001229
2904,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.895895895895896]]]",0,1,sto-3g,4.0,fci,-0.933163699465446,"[-0.12416585347919451, -0.034394715770408486]",0.03413199999999961
2905,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.905905905905906]]]",0,1,sto-3g,4.0,hf,-0.5906785005070454,"[-0.1240894636445008, -0.03447100942521186]",0.03301999999999339
2906,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.905905905905906]]]",0,1,sto-3g,4.0,mp2,-1.2450607203246542,"[-0.1240894636445008, -0.03447100942521186]",0.03376199999999585
2907,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.905905905905906]]]",0,1,sto-3g,4.0,cisd,-0.9331636994438277,"[-0.1240894636445008, -0.03447100942521186]",0.03310000000000457
2908,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.905905905905906]]]",0,1,sto-3g,4.0,ccsd,-0.9331636960845107,"[-0.1240894636445008, -0.03447100942521186]",0.040415999999993346
2909,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.905905905905906]]]",0,1,sto-3g,4.0,fci,-0.9331636994438279,"[-0.1240894636445008, -0.03447100942521186]",0.03407199999999477
2910,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.925925925925926]]]",0,1,sto-3g,4.0,hf,-0.5905260785176494,"[-0.12393748427454701, -0.034622805704181116]",0.033870000000007394
2911,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.925925925925926]]]",0,1,sto-3g,4.0,mp2,-1.2477144594101381,"[-0.12393748427454701, -0.034622805704181116]",0.0333479999999895
2912,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.925925925925926]]]",0,1,sto-3g,4.0,cisd,-0.9331636994043928,"[-0.12393748427454701, -0.034622805704181116]",0.03421000000000163
2913,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.925925925925926]]]",0,1,sto-3g,4.0,ccsd,-0.9331636943838706,"[-0.12393748427454701, -0.034622805704181116]",0.03325000000000955
2914,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.925925925925926]]]",0,1,sto-3g,4.0,fci,-0.9331636994043926,"[-0.12393748427454701, -0.034622805704181116]",0.033084000000002334
2915,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.935935935935936]]]",0,1,sto-3g,4.0,hf,-0.590450274223203,"[-0.123861891588506, -0.03469831129124745]",0.033090000000001396
2916,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.935935935935936]]]",0,1,sto-3g,4.0,mp2,-1.2490416989646302,"[-0.123861891588506, -0.03469831129124745]",0.03353999999998791
2917,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.935935935935936]]]",0,1,sto-3g,4.0,cisd,-0.9331636993864307,"[-0.123861891588506, -0.03469831129124745]",0.03390999999999167
2918,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.935935935935936]]]",0,1,sto-3g,4.0,ccsd,-0.9331636924099515,"[-0.123861891588506, -0.03469831129124745]",0.03378399999999715
2919,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.935935935935936]]]",0,1,sto-3g,4.0,fci,-0.9331636993864307,"[-0.123861891588506, -0.03469831129124745]",0.034403999999994994
2920,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.945945945945946]]]",0,1,sto-3g,4.0,hf,-0.5903747387538114,"[-0.12378656149440442, -0.034773557129896666]",0.03220400000000723
2921,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.945945945945946]]]",0,1,sto-3g,4.0,mp2,-1.250369185146245,"[-0.12378656149440442, -0.034773557129896666]",0.03362599999999816
2922,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.945945945945946]]]",0,1,sto-3g,4.0,cisd,-0.9331636993695479,"[-0.12378656149440442, -0.034773557129896666]",0.03396800000000155
2923,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.945945945945946]]]",0,1,sto-3g,4.0,ccsd,-0.9331636796062095,"[-0.12378656149440442, -0.034773557129896666]",0.032936000000006516
2924,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.945945945945946]]]",0,1,sto-3g,4.0,fci,-0.9331636993695479,"[-0.12378656149440442, -0.034773557129896666]",0.03427000000000646
2925,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.955955955955956]]]",0,1,sto-3g,4.0,hf,-0.590299470403117,"[-0.1237114924562421, -0.03484854466872903]",0.03186599999999373
2926,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.955955955955956]]]",0,1,sto-3g,4.0,mp2,-1.2516969178981252,"[-0.1237114924562421, -0.03484854466872903]",0.03368799999999794
2927,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.955955955955956]]]",0,1,sto-3g,4.0,cisd,-0.9331636993536837,"[-0.1237114924562421, -0.03484854466872903]",0.032353999999997995
2928,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.955955955955956]]]",0,1,sto-3g,4.0,ccsd,-0.9331636891490098,"[-0.1237114924562421, -0.03484854466872903]",0.033768000000009124
2929,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.955955955955956]]]",0,1,sto-3g,4.0,fci,-0.9331636993536839,"[-0.1237114924562421, -0.03484854466872903]",0.033313999999990074
2930,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.965965965965966]]]",0,1,sto-3g,4.0,hf,-0.5902244674843402,"[-0.1236366829533482, -0.0349232753435142]",0.033165999999994256
2931,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.965965965965966]]]",0,1,sto-3g,4.0,mp2,-1.2530248971466205,"[-0.1236366829533482, -0.0349232753435142]",0.033845999999996934
2932,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.965965965965966]]]",0,1,sto-3g,4.0,cisd,-0.9331636993387764,"[-0.1236366829533482, -0.0349232753435142]",0.03353599999999801
2933,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.965965965965966]]]",0,1,sto-3g,4.0,ccsd,-0.9331636885763465,"[-0.1236366829533482, -0.0349232753435142]",0.033339999999995484
2934,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.965965965965966]]]",0,1,sto-3g,4.0,fci,-0.933163699338776,"[-0.1236366829533482, -0.0349232753435142]",0.03429600000001187
2935,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.975975975975976]]]",0,1,sto-3g,4.0,hf,-0.590149728329957,"[-0.12356213148014625, -0.03499775057735485]",0.033343999999999596
2936,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.975975975975976]]]",0,1,sto-3g,4.0,mp2,-1.2543531228015135,"[-0.12356213148014625, -0.03499775057735485]",0.033870000000007394
2937,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.975975975975976]]]",0,1,sto-3g,4.0,cisd,-0.9331636993247717,"[-0.12356213148014625, -0.03499775057735485]",0.03235600000000716
2938,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.975975975975976]]]",0,1,sto-3g,4.0,ccsd,-0.9331636846317493,"[-0.12356213148014625, -0.03499775057735485]",0.03393199999999297
2939,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.975975975975976]]]",0,1,sto-3g,4.0,fci,-0.9331636993247717,"[-0.12356213148014625, -0.03499775057735485]",0.03340400000000443
2940,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.985985985985986]]]",0,1,sto-3g,4.0,hf,-0.5900752512913737,"[-0.12348783654592924, -0.035071971780854416]",0.03388999999999953
2941,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.985985985985986]]]",0,1,sto-3g,4.0,mp2,-1.2556815947562558,"[-0.12348783654592924, -0.035071971780854416]",0.033392000000006306
2942,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.985985985985986]]]",0,1,sto-3g,4.0,cisd,-0.9331636993116156,"[-0.12348783654592924, -0.035071971780854416]",0.033287999999998874
2943,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.985985985985986]]]",0,1,sto-3g,4.0,ccsd,-0.9331636866923211,"[-0.12348783654592924, -0.035071971780854416]",0.03367400000000487
2944,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.985985985985986]]]",0,1,sto-3g,4.0,fci,-0.9331636993116156,"[-0.12348783654592924, -0.035071971780854416]",0.035061999999996374
2945,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.995995995995996]]]",0,1,sto-3g,4.0,hf,-0.5900010347386186,"[-0.12341379667463499, -0.03514594035227634]",0.03466600000000142
2946,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.995995995995996]]]",0,1,sto-3g,4.0,mp2,-1.2570103128882075,"[-0.12341379667463499, -0.03514594035227634]",0.03353200000000811
2947,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.995995995995996]]]",0,1,sto-3g,4.0,cisd,-0.9331636992992602,"[-0.12341379667463499, -0.03514594035227634]",0.034553999999999974
2948,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.995995995995996]]]",0,1,sto-3g,4.0,ccsd,-0.9331636785054005,"[-0.12341379667463499, -0.03514594035227634]",0.033618000000004145
2949,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 5.995995995995996]]]",0,1,sto-3g,4.0,fci,-0.9331636992992605,"[-0.12341379667463499, -0.03514594035227634]",0.03391400000000999
2950,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.006006006006006]]]",0,1,sto-3g,4.0,hf,-0.5899270770600242,"[-0.12334001040462682, -0.03521965767770528]",0.03346000000000515
2951,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.006006006006006]]]",0,1,sto-3g,4.0,mp2,-1.2583392770588522,"[-0.12334001040462682, -0.03521965767770528]",0.03311800000000176
2952,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.006006006006006]]]",0,1,sto-3g,4.0,cisd,-0.9331636992876563,"[-0.12334001040462682, -0.03521965767770528]",0.035062000000010585
2953,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.006006006006006]]]",0,1,sto-3g,4.0,ccsd,-0.9331636814303532,"[-0.12334001040462682, -0.03521965767770528]",0.03381399999999246
2954,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.006006006006006]]]",0,1,sto-3g,4.0,fci,-0.9331636992876561,"[-0.12334001040462682, -0.03521965767770528]",0.033794000000000324
2955,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.016016016016016]]]",0,1,sto-3g,4.0,hf,-0.5898533766619297,"[-0.12326647628847497, -0.03529312513119984]",0.034229999999993765
2956,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.016016016016016]]]",0,1,sto-3g,4.0,mp2,-1.2596684871140502,"[-0.12326647628847497, -0.03529312513119984]",0.03320199999998863
2957,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.016016016016016]]]",0,1,sto-3g,4.0,cisd,-0.9331636992767582,"[-0.12326647628847497, -0.03529312513119984]",0.03365599999999347
2958,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.016016016016016]]]",0,1,sto-3g,4.0,ccsd,-0.933163670384433,"[-0.12326647628847497, -0.03529312513119984]",0.03294999999999959
2959,H2,H2_sto-3g_singlet,"[['H', [0.0, 0.0, 0.0]], ['H', [0.0, 0.0, 6.016016016016016]]]",0,1,sto-3g,4.0,fci,-0.9331636992767582,"[-0.12326647628847497, -0.03529312513119984]",0.03439999999999088
